what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371609768187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609768984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609779281
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371609794250
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371609794343
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371609795734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609795875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609810390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1371609810468
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1371609855656
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371609858484
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371609858687
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371609859203
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371609859515
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371609859593
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371609863406
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371609863406
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371609864468
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371609864640
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371609873312
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371609873437
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371609878468
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371609881484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609881625
error,log,,,"br.com.dina.ui.widget.UIButton failed to instantiate.",1371609887703
error,log,,,"br.com.dina.ui.widget.UIButton failed to instantiate.",1371609887750
error,log,,,"br.com.dina.ui.widget.UIButton failed to instantiate.",1371609887750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609894906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1371609894921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609896234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609897531
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1371609897578
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371609899546
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371609899625
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1371609907359
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1371609907437
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1371609916937
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1371609916937
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371609919203
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371609919281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609932453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609933875
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1371609933906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609934515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609936046
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371609942609
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371609946609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609946750
error,log,,,"br.com.dina.ui.widget.UIButton failed to instantiate.",1371609950468
error,log,,,"br.com.dina.ui.widget.UIButton failed to instantiate.",1371609950484
error,log,,,"br.com.dina.ui.widget.UIButton failed to instantiate.",1371609950484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371609950812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1371609950828
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1371609954171
