what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1370582982593
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1370582990156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583064078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583068500
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1370583068531
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1370583176765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370583620953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583621750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583649609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370583652578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583653359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583688656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583689671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583690328
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1370583690375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583694484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583760515
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1370583763750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370583765656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583766234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583779343
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1370583780000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583783000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583785796
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1370583801734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370583805687
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1370583828140
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1370583830078
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1370583861796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370583868281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583868687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583959921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370583966187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583966796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583966812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370583966890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370584045812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370584117921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370584120109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370584120500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370584120781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370584122484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370584177750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370584201015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370584202656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370584204312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1370584311765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1370584340234
