what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371544954140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371544974531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371544980812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371545025078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1371545032250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371545047578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1371545051375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1371545056656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1371545057640
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371545059343
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371545059453
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1371545060890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371545071984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371545079765
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371545094828
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371545094921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371545115984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371545116843
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371545120156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1371545124890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1371545124906
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371545127343
error,log,,,"No property tester contributes a property projectPersistentProperty org.eclipse.team.core.repository to type class org.eclipse.core.internal.resources.Project",1371545128703
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1371545130187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371545165234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371545166375
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371545167781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371545172000
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371545174390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1371545181109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1371545181875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371545183171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371545183843
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371545185140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371545190109
